"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"57073","365","8600000US11550","ZCTA5 11550"
"25169","1572","8600000US11552","ZCTA5 11552"
"26938","1996","8600000US11553","ZCTA5 11553"
"37992","2377","8600000US11554","ZCTA5 11554"
"0","12","8600000US11556","ZCTA5 11556"
"7950","1012","8600000US11557","ZCTA5 11557"
"8435","526","8600000US11558","ZCTA5 11558"
"8265","544","8600000US11559","ZCTA5 11559"
"6850","891","8600000US11560","ZCTA5 11560"
"37759","526","8600000US11561","ZCTA5 11561"
"21537","435","8600000US11563","ZCTA5 11563"
"8921","319","8600000US11565","ZCTA5 11565"
"33626","1651","8600000US11566","ZCTA5 11566"
"4470","239","8600000US11568","ZCTA5 11568"
"1175","411","8600000US11569","ZCTA5 11569"
"27240","707","8600000US11570","ZCTA5 11570"
"28673","1769","8600000US11572","ZCTA5 11572"
"16799","1872","8600000US11575","ZCTA5 11575"
"12606","903","8600000US11576","ZCTA5 11576"
"12120","1250","8600000US11577","ZCTA5 11577"
"5183","144","8600000US11579","ZCTA5 11579"
"41930","2175","8600000US11580","ZCTA5 11580"
"21847","1227","8600000US11581","ZCTA5 11581"
"47468","2239","8600000US11590","ZCTA5 11590"
"10276","410","8600000US11596","ZCTA5 11596"
"13977","1560","8600000US11598","ZCTA5 11598"
"68454","3192","8600000US11691","ZCTA5 11691"
"22394","1856","8600000US11692","ZCTA5 11692"
"13029","1251","8600000US11693","ZCTA5 11693"
"21258","1683","8600000US11694","ZCTA5 11694"
"3527","819","8600000US11697","ZCTA5 11697"
"27264","1568","8600000US11701","ZCTA5 11701"
"13963","549","8600000US11702","ZCTA5 11702"
"16820","1833","8600000US11703","ZCTA5 11703"
"39960","2106","8600000US11704","ZCTA5 11704"
"8033","746","8600000US11705","ZCTA5 11705"
"67484","3315","8600000US11706","ZCTA5 11706"
"6720","21","8600000US11709","ZCTA5 11709"
"35473","1806","8600000US11710","ZCTA5 11710"
"8247","944","8600000US11713","ZCTA5 11713"
"22769","1763","8600000US11714","ZCTA5 11714"
"4287","476","8600000US11715","ZCTA5 11715"
"9748","1190","8600000US11716","ZCTA5 11716"
"62888","3185","8600000US11717","ZCTA5 11717"
"3070","17","8600000US11718","ZCTA5 11718"
"3209","424","8600000US11719","ZCTA5 11719"
"28773","1783","8600000US11720","ZCTA5 11720"
"6258","692","8600000US11721","ZCTA5 11721"
"34139","2688","8600000US11722","ZCTA5 11722"
"3089","459","8600000US11724","ZCTA5 11724"
"29229","1864","8600000US11725","ZCTA5 11725"
"21012","2277","8600000US11726","ZCTA5 11726"
"29262","2539","8600000US11727","ZCTA5 11727"
"25597","1331","8600000US11729","ZCTA5 11729"
"13335","1551","8600000US11730","ZCTA5 11730"
"30951","1874","8600000US11731","ZCTA5 11731"
"3505","386","8600000US11732","ZCTA5 11732"
"17000","1231","8600000US11733","ZCTA5 11733"
"33299","1401","8600000US11735","ZCTA5 11735"
"19364","2017","8600000US11738","ZCTA5 11738"
"1307","307","8600000US11739","ZCTA5 11739"
"9321","823","8600000US11740","ZCTA5 11740"
"26245","1860","8600000US11741","ZCTA5 11741"
"11968","1108","8600000US11742","ZCTA5 11742"
"42636","2073","8600000US11743","ZCTA5 11743"
"66518","2273","8600000US11746","ZCTA5 11746"
"18795","1493","8600000US11747","ZCTA5 11747"
"3315","25","8600000US11749","ZCTA5 11749"
"13399","1221","8600000US11751","ZCTA5 11751"
"8821","753","8600000US11752","ZCTA5 11752"
"13092","1115","8600000US11753","ZCTA5 11753"
"17861","1027","8600000US11754","ZCTA5 11754"
"12514","503","8600000US11755","ZCTA5 11755"
"42856","2100","8600000US11756","ZCTA5 11756"
"44130","1515","8600000US11757","ZCTA5 11757"
"53034","1974","8600000US11758","ZCTA5 11758"
"22263","622","8600000US11762","ZCTA5 11762"
"28769","2254","8600000US11763","ZCTA5 11763"
"13633","1859","8600000US11764","ZCTA5 11764"
"871","191","8600000US11765","ZCTA5 11765"
"11018","999","8600000US11766","ZCTA5 11766"
"15051","1282","8600000US11767","ZCTA5 11767"
"20903","1215","8600000US11768","ZCTA5 11768"
"8299","1000","8600000US11769","ZCTA5 11769"
"65","33","8600000US11770","ZCTA5 11770"
"9517","1110","8600000US11771","ZCTA5 11771"
"46311","2019","8600000US11772","ZCTA5 11772"
"23578","1992","8600000US11776","ZCTA5 11776"
"9156","202","8600000US11777","ZCTA5 11777"
"11855","1217","8600000US11778","ZCTA5 11778"
"38091","2127","8600000US11779","ZCTA5 11779"
"15934","954","8600000US11780","ZCTA5 11780"
"15057","1089","8600000US11782","ZCTA5 11782"
"21285","1370","8600000US11783","ZCTA5 11783"
"25014","1658","8600000US11784","ZCTA5 11784"
"6225","1138","8600000US11786","ZCTA5 11786"
"33837","1629","8600000US11787","ZCTA5 11787"
"16693","1300","8600000US11788","ZCTA5 11788"
"7496","972","8600000US11789","ZCTA5 11789"
"16099","1398","8600000US11790","ZCTA5 11790"
"25776","1339","8600000US11791","ZCTA5 11791"
"8413","1118","8600000US11792","ZCTA5 11792"
"30601","1479","8600000US11793","ZCTA5 11793"
"3363","484","8600000US11794","ZCTA5 11794"
"25062","1970","8600000US11795","ZCTA5 11795"
"4112","466","8600000US11796","ZCTA5 11796"
"8998","880","8600000US11797","ZCTA5 11797"
"15636","1439","8600000US11798","ZCTA5 11798"
"40179","2026","8600000US11801","ZCTA5 11801"
"29208","1564","8600000US11803","ZCTA5 11803"
"4639","673","8600000US11804","ZCTA5 11804"
"28760","1654","8600000US11901","ZCTA5 11901"
"618","203","8600000US11930","ZCTA5 11930"
"84","120","8600000US11931","ZCTA5 11931"
"1099","294","8600000US11932","ZCTA5 11932"
"6475","870","8600000US11933","ZCTA5 11933"
"7357","1067","8600000US11934","ZCTA5 11934"
"3008","448","8600000US11935","ZCTA5 11935"
"16672","801","8600000US11937","ZCTA5 11937"
"1144","280","8600000US11939","ZCTA5 11939"
"4963","622","8600000US11940","ZCTA5 11940"
"1770","415","8600000US11941","ZCTA5 11941"
"5053","593","8600000US11942","ZCTA5 11942"
"4144","569","8600000US11944","ZCTA5 11944"
"15058","1108","8600000US11946","ZCTA5 11946"
"423","327","8600000US11947","ZCTA5 11947"
"670","501","8600000US11948","ZCTA5 11948"
"13457","1302","8600000US11949","ZCTA5 11949"
"16130","1496","8600000US11950","ZCTA5 11950"
"14756","2267","8600000US11951","ZCTA5 11951"
"5031","1001","8600000US11952","ZCTA5 11952"
"14301","1320","8600000US11953","ZCTA5 11953"
"3563","727","8600000US11954","ZCTA5 11954"
"3149","427","8600000US11955","ZCTA5 11955"
"353","148","8600000US11956","ZCTA5 11956"
"1023","217","8600000US11957","ZCTA5 11957"
"683","303","8600000US11958","ZCTA5 11958"
"571","175","8600000US11959","ZCTA5 11959"
"721","237","8600000US11960","ZCTA5 11960"
"13701","1176","8600000US11961","ZCTA5 11961"
"296","121","8600000US11962","ZCTA5 11962"
"6966","965","8600000US11963","ZCTA5 11963"
"2287","342","8600000US11964","ZCTA5 11964"
"456","275","8600000US11965","ZCTA5 11965"
"29130","2552","8600000US11967","ZCTA5 11967"
"10778","1326","8600000US11968","ZCTA5 11968"
"391","325","8600000US11970","ZCTA5 11970"
"6073","720","8600000US11971","ZCTA5 11971"
"983","310","8600000US11972","ZCTA5 11972"
"37","39","8600000US11973","ZCTA5 11973"
"170","75","8600000US11975","ZCTA5 11975"
"1847","523","8600000US11976","ZCTA5 11976"
"2629","623","8600000US11977","ZCTA5 11977"
"2981","400","8600000US11978","ZCTA5 11978"
"5966","911","8600000US11980","ZCTA5 11980"
"10","15","8600000US12007","ZCTA5 12007"
"542","232","8600000US12008","ZCTA5 12008"
"7690","523","8600000US12009","ZCTA5 12009"
"27556","608","8600000US12010","ZCTA5 12010"
"3347","388","8600000US12015","ZCTA5 12015"
"445","136","8600000US12017","ZCTA5 12017"
"7112","734","8600000US12018","ZCTA5 12018"
"14244","993","8600000US12019","ZCTA5 12019"
"33235","1040","8600000US12020","ZCTA5 12020"
"652","234","8600000US12022","ZCTA5 12022"
"2376","392","8600000US12023","ZCTA5 12023"
"0","12","8600000US12024","ZCTA5 12024"
"5331","328","8600000US12025","ZCTA5 12025"
"3996","505","8600000US12027","ZCTA5 12027"
"707","211","8600000US12028","ZCTA5 12028"
"1082","312","8600000US12029","ZCTA5 12029"
"174","75","8600000US12031","ZCTA5 12031"
"753","179","8600000US12032","ZCTA5 12032"
"8152","561","8600000US12033","ZCTA5 12033"
"579","257","8600000US12035","ZCTA5 12035"
"252","124","8600000US12036","ZCTA5 12036"
"4489","519","8600000US12037","ZCTA5 12037"
"87","62","8600000US12040","ZCTA5 12040"
"681","316","8600000US12041","ZCTA5 12041"
"233","106","8600000US12042","ZCTA5 12042"
"8202","398","8600000US12043","ZCTA5 12043"
"449","212","8600000US12045","ZCTA5 12045"
"1103","319","8600000US12046","ZCTA5 12046"
"21453","784","8600000US12047","ZCTA5 12047"
"6769","526","8600000US12051","ZCTA5 12051"
"1921","549","8600000US12052","ZCTA5 12052"
"4611","644","8600000US12053","ZCTA5 12053"
"16948","1064","8600000US12054","ZCTA5 12054"
"2543","453","8600000US12056","ZCTA5 12056"
"2176","486","8600000US12057","ZCTA5 12057"
"971","301","8600000US12058","ZCTA5 12058"
"1719","249","8600000US12059","ZCTA5 12059"
"1687","340","8600000US12060","ZCTA5 12060"
"9725","713","8600000US12061","ZCTA5 12061"
"1601","352","8600000US12062","ZCTA5 12062"
"770","311","8600000US12063","ZCTA5 12063"
"307","93","8600000US12064","ZCTA5 12064"
"42432","810","8600000US12065","ZCTA5 12065"
"1837","310","8600000US12066","ZCTA5 12066"
"1554","326","8600000US12067","ZCTA5 12067"
"3029","315","8600000US12068","ZCTA5 12068"
"294","234","8600000US12069","ZCTA5 12069"
"1974","360","8600000US12070","ZCTA5 12070"
"319","111","8600000US12071","ZCTA5 12071"
"3065","309","8600000US12072","ZCTA5 12072"
"2957","417","8600000US12074","ZCTA5 12074"
"2530","422","8600000US12075","ZCTA5 12075"
"1188","153","8600000US12076","ZCTA5 12076"
"6488","599","8600000US12077","ZCTA5 12077"
"22956","666","8600000US12078","ZCTA5 12078"
"3830","391","8600000US12083","ZCTA5 12083"
"4806","603","8600000US12084","ZCTA5 12084"
"430","201","8600000US12085","ZCTA5 12085"
"1379","281","8600000US12086","ZCTA5 12086"
"1069","295","8600000US12087","ZCTA5 12087"
"61","86","8600000US12089","ZCTA5 12089"
"5931","484","8600000US12090","ZCTA5 12090"
"1008","282","8600000US12092","ZCTA5 12092"
"1602","216","8600000US12093","ZCTA5 12093"
"2260","623","8600000US12094","ZCTA5 12094"
"11986","608","8600000US12095","ZCTA5 12095"
"2299","306","8600000US12106","ZCTA5 12106"
"354","123","8600000US12108","ZCTA5 12108"
"21223","1179","8600000US12110","ZCTA5 12110"
"59","47","8600000US12115","ZCTA5 12115"
"1506","292","8600000US12116","ZCTA5 12116"
"3163","348","8600000US12117","ZCTA5 12117"
"16467","1146","8600000US12118","ZCTA5 12118"
"733","184","8600000US12120","ZCTA5 12120"
"2110","703","8600000US12121","ZCTA5 12121"
"4137","349","8600000US12122","ZCTA5 12122"
"5120","494","8600000US12123","ZCTA5 12123"
"545","346","8600000US12124","ZCTA5 12124"
"1084","177","8600000US12125","ZCTA5 12125"
"892","387","8600000US12130","ZCTA5 12130"
"98","33","8600000US12131","ZCTA5 12131"
"352","197","8600000US12132","ZCTA5 12132"
"4232","296","8600000US12134","ZCTA5 12134"
"658","230","8600000US12136","ZCTA5 12136"
"1993","430","8600000US12137","ZCTA5 12137"
"3156","313","8600000US12138","ZCTA5 12138"
"142","47","8600000US12139","ZCTA5 12139"
"1681","285","8600000US12140","ZCTA5 12140"
"5032","450","8600000US12143","ZCTA5 12143"
"20604","825","8600000US12144","ZCTA5 12144"
"495","167","8600000US12147","ZCTA5 12147"
"4143","408","8600000US12148","ZCTA5 12148"
"2358","297","8600000US12149","ZCTA5 12149"
"849","292","8600000US12150","ZCTA5 12150"
"1302","350","8600000US12151","ZCTA5 12151"
"809","284","8600000US12153","ZCTA5 12153"
"3249","468","8600000US12154","ZCTA5 12154"
"1979","253","8600000US12155","ZCTA5 12155"
"752","247","8600000US12156","ZCTA5 12156"
"4597","393","8600000US12157","ZCTA5 12157"
"6550","817","8600000US12158","ZCTA5 12158"
"7971","828","8600000US12159","ZCTA5 12159"
"841","205","8600000US12160","ZCTA5 12160"
"183","207","8600000US12161","ZCTA5 12161"
"402","131","8600000US12164","ZCTA5 12164"
"200","69","8600000US12165","ZCTA5 12165"
"1145","176","8600000US12166","ZCTA5 12166"
"2663","321","8600000US12167","ZCTA5 12167"
"1993","286","8600000US12168","ZCTA5 12168"
"353","189","8600000US12169","ZCTA5 12169"
"5034","551","8600000US12170","ZCTA5 12170"
"187","153","8600000US12172","ZCTA5 12172"
"2139","314","8600000US12173","ZCTA5 12173"
"526","317","8600000US12174","ZCTA5 12174"
"639","174","8600000US12175","ZCTA5 12175"
"373","199","8600000US12176","ZCTA5 12176"
"547","293","8600000US12177","ZCTA5 12177"
"53181","1334","8600000US12180","ZCTA5 12180"
"13886","1008","8600000US12182","ZCTA5 12182"
"2647","25","8600000US12183","ZCTA5 12183"
"6762","590","8600000US12184","ZCTA5 12184"
"2007","448","8600000US12185","ZCTA5 12185"
"6190","382","8600000US12186","ZCTA5 12186"
"519","175","8600000US12187","ZCTA5 12187"
"11774","520","8600000US12188","ZCTA5 12188"
"17945","979","8600000US12189","ZCTA5 12189"
"687","165","8600000US12190","ZCTA5 12190"
"1778","424","8600000US12192","ZCTA5 12192"
"1888","312","8600000US12193","ZCTA5 12193"
"122","48","8600000US12194","ZCTA5 12194"
"245","211","8600000US12195","ZCTA5 12195"
"4072","553","8600000US12196","ZCTA5 12196"
"2139","418","8600000US12197","ZCTA5 12197"
"7119","582","8600000US12198","ZCTA5 12198"
"7753","1092","8600000US12202","ZCTA5 12202"
"30837","1397","8600000US12203","ZCTA5 12203"
"7497","560","8600000US12204","ZCTA5 12204"
"26039","1176","8600000US12205","ZCTA5 12205"
"15537","1274","8600000US12206","ZCTA5 12206"
"2264","521","8600000US12207","ZCTA5 12207"
"20517","1356","8600000US12208","ZCTA5 12208"
"10237","1189","8600000US12209","ZCTA5 12209"
"11057","1342","8600000US12210","ZCTA5 12210"
"11227","1050","8600000US12211","ZCTA5 12211"
"6151","515","8600000US12222","ZCTA5 12222"
"27665","439","8600000US12302","ZCTA5 12302"
"29416","1474","8600000US12303","ZCTA5 12303"
"20929","1692","8600000US12304","ZCTA5 12304"
"6246","704","8600000US12305","ZCTA5 12305"
"26934","1202","8600000US12306","ZCTA5 12306"
"7219","1092","8600000US12307","ZCTA5 12307"
"14038","1138","8600000US12308","ZCTA5 12308"
"30992","919","8600000US12309","ZCTA5 12309"
"34800","658","8600000US12401","ZCTA5 12401"
"3679","599","8600000US12404","ZCTA5 12404"
"579","263","8600000US12405","ZCTA5 12405"
"695","219","8600000US12406","ZCTA5 12406"
"129","40","8600000US12407","ZCTA5 12407"
"723","234","8600000US12409","ZCTA5 12409"
"366","178","8600000US12410","ZCTA5 12410"
"349","165","8600000US12411","ZCTA5 12411"
"460","263","8600000US12412","ZCTA5 12412"
"3290","551","8600000US12413","ZCTA5 12413"
"9726","723","8600000US12414","ZCTA5 12414"
"439","168","8600000US12416","ZCTA5 12416"
"559","288","8600000US12417","ZCTA5 12417"
"313","144","8600000US12418","ZCTA5 12418"
"495","184","8600000US12419","ZCTA5 12419"
"436","299","8600000US12420","ZCTA5 12420"
"207","105","8600000US12421","ZCTA5 12421"
"272","168","8600000US12422","ZCTA5 12422"
"1320","210","8600000US12423","ZCTA5 12423"
"185","88","8600000US12424","ZCTA5 12424"
"962","396","8600000US12427","ZCTA5 12427"
"6535","389","8600000US12428","ZCTA5 12428"
"314","263","8600000US12429","ZCTA5 12429"
"1570","306","8600000US12430","ZCTA5 12430"
"1125","330","8600000US12431","ZCTA5 12431"
"514","355","8600000US12432","ZCTA5 12432"
"483","283","8600000US12433","ZCTA5 12433"
"813","207","8600000US12434","ZCTA5 12434"
"144","95","8600000US12435","ZCTA5 12435"
"182","158","8600000US12436","ZCTA5 12436"
"0","12","8600000US12438","ZCTA5 12438"
"380","149","8600000US12439","ZCTA5 12439"
"1449","335","8600000US12440","ZCTA5 12440"
"125","109","8600000US12441","ZCTA5 12441"
"901","318","8600000US12442","ZCTA5 12442"
"3721","345","8600000US12443","ZCTA5 12443"
"555","152","8600000US12444","ZCTA5 12444"
"4683","627","8600000US12446","ZCTA5 12446"
"387","180","8600000US12448","ZCTA5 12448"
"3208","391","8600000US12449","ZCTA5 12449"
"139","108","8600000US12450","ZCTA5 12450"
"1425","382","8600000US12451","ZCTA5 12451"
"253","140","8600000US12452","ZCTA5 12452"
"345","290","8600000US12453","ZCTA5 12453"
"380","143","8600000US12454","ZCTA5 12454"
"1553","255","8600000US12455","ZCTA5 12455"
"968","225","8600000US12456","ZCTA5 12456"
"911","327","8600000US12457","ZCTA5 12457"
"3223","437","8600000US12458","ZCTA5 12458"
"174","111","8600000US12459","ZCTA5 12459"
"340","133","8600000US12460","ZCTA5 12460"
"1343","442","8600000US12461","ZCTA5 12461"
"1700","419","8600000US12463","ZCTA5 12463"
"958","211","8600000US12464","ZCTA5 12464"
"301","135","8600000US12465","ZCTA5 12465"
"2110","407","8600000US12466","ZCTA5 12466"
"955","181","8600000US12468","ZCTA5 12468"
"642","249","8600000US12469","ZCTA5 12469"
"564","223","8600000US12470","ZCTA5 12470"
"384","307","8600000US12471","ZCTA5 12471"
"1482","294","8600000US12472","ZCTA5 12472"
"573","205","8600000US12473","ZCTA5 12473"
"934","204","8600000US12474","ZCTA5 12474"
"373","272","8600000US12475","ZCTA5 12475"
"17870","552","8600000US12477","ZCTA5 12477"
"407","147","8600000US12480","ZCTA5 12480"
"1732","534","8600000US12481","ZCTA5 12481"
"612","461","8600000US12482","ZCTA5 12482"
"205","165","8600000US12483","ZCTA5 12483"
"3318","353","8600000US12484","ZCTA5 12484"
"650","249","8600000US12485","ZCTA5 12485"
"1874","495","8600000US12486","ZCTA5 12486"
"3370","475","8600000US12487","ZCTA5 12487"
"1055","174","8600000US12489","ZCTA5 12489"
"39","61","8600000US12490","ZCTA5 12490"
"1660","352","8600000US12491","ZCTA5 12491"
"90","48","8600000US12492","ZCTA5 12492"
"163","114","8600000US12493","ZCTA5 12493"
"762","532","8600000US12494","ZCTA5 12494"
"85","55","8600000US12495","ZCTA5 12495"
"1516","215","8600000US12496","ZCTA5 12496"
"4713","435","8600000US12498","ZCTA5 12498"
"2158","396","8600000US12501","ZCTA5 12501"
"1224","282","8600000US12502","ZCTA5 12502"
"617","107","8600000US12503","ZCTA5 12503"
"1490","153","8600000US12504","ZCTA5 12504"
"210","62","8600000US12507","ZCTA5 12507"
"19812","863","8600000US12508","ZCTA5 12508"
"244","150","8600000US12512","ZCTA5 12512"
"431","273","8600000US12513","ZCTA5 12513"
"2772","428","8600000US12514","ZCTA5 12514"
"1657","461","8600000US12515","ZCTA5 12515"
"1882","299","8600000US12516","ZCTA5 12516"
"391","208","8600000US12517","ZCTA5 12517"
"5861","536","8600000US12518","ZCTA5 12518"
"2970","67","8600000US12520","ZCTA5 12520"
"1522","367","8600000US12521","ZCTA5 12521"
"4918","776","8600000US12522","ZCTA5 12522"
"1810","325","8600000US12523","ZCTA5 12523"
"15608","831","8600000US12524","ZCTA5 12524"
"2966","745","8600000US12525","ZCTA5 12525"
"3530","286","8600000US12526","ZCTA5 12526"
"0","12","8600000US12527","ZCTA5 12527"
"12767","682","8600000US12528","ZCTA5 12528"
"1919","282","8600000US12529","ZCTA5 12529"
"47","76","8600000US12530","ZCTA5 12530"
"2645","526","8600000US12531","ZCTA5 12531"
"26361","898","8600000US12533","ZCTA5 12533"
"17814","632","8600000US12534","ZCTA5 12534"
"14566","688","8600000US12538","ZCTA5 12538"
"8882","956","8600000US12540","ZCTA5 12540"
"5684","379","8600000US12542","ZCTA5 12542"
"3586","50","8600000US12543","ZCTA5 12543"
"4517","302","8600000US12545","ZCTA5 12545"
"2824","138","8600000US12546","ZCTA5 12546"
"2810","372","8600000US12547","ZCTA5 12547"
"1133","331","8600000US12548","ZCTA5 12548"
"11453","969","8600000US12549","ZCTA5 12549"
"54503","910","8600000US12550","ZCTA5 12550"
"26665","720","8600000US12553","ZCTA5 12553"
"18224","886","8600000US12561","ZCTA5 12561"
"7579","698","8600000US12563","ZCTA5 12563"
"7710","449","8600000US12564","ZCTA5 12564"
"997","268","8600000US12565","ZCTA5 12565"
"11886","923","8600000US12566","ZCTA5 12566"
"2608","246","8600000US12567","ZCTA5 12567"
"9838","392","8600000US12569","ZCTA5 12569"
"6772","629","8600000US12570","ZCTA5 12570"
"10037","417","8600000US12571","ZCTA5 12571"
"8961","386","8600000US12572","ZCTA5 12572"
"502","252","8600000US12574","ZCTA5 12574"
"1930","451","8600000US12575","ZCTA5 12575"
"1929","708","8600000US12577","ZCTA5 12577"
